2020,725,Miscellaneous Health Medical Professions
2021,1280,Area Ethnic And Civilization Studies
2022,1081,Linguistics And Comparative Language And Literature
2023,1519,French German Latin And Other Common Foreign Language Studies
2024,904,Other Foreign Languages
2025,1029,English Language And Literature
2026,1655,Composition And Rhetoric
2027,1703,Liberal Arts
2028,1702,Humanities
2029,1759,Intercultural And International Studies
2030,1690,Philosophy And Religious Studies
2031,362,Theology And Religious Vocations
2032,818,Anthropology And Archeology
2033,802,Art History And Criticism
2034,759,History
2035,126,United States History
2036,2061,Cosmetology Services And Culinary Arts
2037,283,Family And Consumer Sciences
2038,464,Military Technologies
2039,1806,Physical Fitness Parks Recreation And Leisure
2040,2008,Construction Services
2041,133,"Electrical, Mechanical, And Precision Technologies And Production"
2042,595,Transportation Sciences And Technologies
2043,1927,Multi/Interdisciplinary Studies
2044,1377,Court Reporting
2045,1254,Pre-Law And Legal Studies
2046,925,Criminal Justice And Fire Protection
2047,268,Public Administration
2048,28,Public Policy
2049,850,N/A (Less Than Bachelor'S Degree)
2050,1677,Physical Sciences
2051,2054,Astronomy And Astrophysics
2052,1717,Atmospheric Sciences And Meteorology
2053,2107,Chemistry
2054,2131,Geology And Earth Science
2055,618,Geosciences
2056,1760,Oceanography
2057,107,Multi-Disciplinary Or General Science
2058,9,"Nuclear, Industrial Radiology, And Biological Technologies"
2059,478,Psychology
2060,323,Educational Psychology
2061,893,Clinical Psychology
2062,1020,Counseling Psychology
2063,1006,Industrial And Organizational Psychology
2064,785,Social Psychology
2065,286,Miscellaneous Psychology
2066,1672,Human Services And Community Organization
2067,169,Social Work
2068,3,Interdisciplinary Social Sciences
2069,124,General Social Sciences
2070,273,Economics
2071,1606,Criminology
2072,1352,Geography
2073,1373,International Relations
2074,1271,Political Science And Government
2075,108,Sociology
2076,294,Miscellaneous Social Sciences
2077,53,General Agriculture
2078,1588,Agriculture Production And Management
2079,1762,Agricultural Economics
2080,1245,Animal Sciences
2081,252,Food Science
2082,558,Plant Science And Agronomy
2083,1465,Soil Science
2084,994,Miscellaneous Agriculture
2085,514,Forestry
2086,1212,Natural Resources Management
2087,927,Fine Arts
2088,1339,Drama And Theater Arts
2089,1741,Music
2090,686,Visual And Performing Arts
2091,1001,Commercial Art And Graphic Design
2092,1372,Film Video And Photographic Arts
2093,1458,Studio Arts
2094,298,Miscellaneous Fine Arts
2095,1741,Biology
2096,1791,Biochemical Sciences
2097,955,Botany
2098,101,Molecular Biology
2099,1514,Ecology
2100,130,Genetics
2101,485,Microbiology
2102,790,Pharmacology
2103,2002,Physiology
2104,790,Zoology
2105,500,Neuroscience
2106,202,Miscellaneous Biology
2107,70,Cognitive Science And Biopsychology
2108,1403,General Business
2109,44,Accounting
2110,918,Actuarial Science
2111,2115,Business Management And Administration
2112,1640,Operations Logistics And E-Commerce
2113,2011,Business Economics
2114,1606,Marketing And Marketing Research
2115,519,Finance
2116,1354,Human Resources And Personnel Management
2117,1482,International Business
2118,1650,Hospitality Management
2119,1321,Management Information Systems And Statistics
2120,617,Miscellaneous Business & Medical Administration
2121,276,Communications
2122,69,Journalism
2123,2033,Mass Media
2124,2042,Advertising And Public Relations
2125,2127,Communication Technologies
2126,239,Computer And Information Systems
2127,1284,Computer Programming And Data Processing
2128,1052,Computer Science
2129,693,Information Sciences
2130,519,Computer Administration Management And Security
2131,1746,Computer Networking And Telecommunications
2132,1245,Mathematics
2133,65,Applied Mathematics
2134,983,Statistics And Decision Science
2135,1185,Mathematics And Computer Science
2136,1019,General Education
2137,616,Educational Administration And Supervision
2138,1879,School Student Counseling
2139,510,Elementary Education
2140,594,Mathematics Teacher Education
2141,827,Physical And Health Education Teaching
2142,294,Early Childhood Education
2143,1900,Science And Computer Teacher Education
2144,1490,Secondary Teacher Education
2145,549,Special Needs Education
2146,1736,Social Science Or History Teacher Education
2147,1769,Teacher Education: Multiple Levels
2148,382,Language And Drama Education
2149,2031,Art And Music Education
2150,588,Miscellaneous Education
2151,1494,Library Science
2152,1055,Architecture
2153,1866,General Engineering
2154,1680,Aerospace Engineering
2155,925,Biological Engineering
2156,846,Architectural Engineering
2157,565,Biomedical Engineering
2158,1576,Chemical Engineering
2159,1452,Civil Engineering
2160,779,Computer Engineering
2161,1495,Electrical Engineering
2162,1782,Engineering Mechanics Physics And Science
2163,199,Environmental Engineering
2164,313,Geological And Geophysical Engineering
2165,1161,Industrial And Manufacturing Engineering
2166,179,Materials Engineering And Materials Science
2167,1248,Mechanical Engineering
2168,538,Metallurgical Engineering
2169,1343,Mining And Mineral Engineering
2170,1403,Naval Architecture And Marine Engineering
2171,93,Nuclear Engineering
2172,457,Petroleum Engineering
2173,712,Miscellaneous Engineering
2174,553,Engineering Technologies
2175,895,Engineering And Industrial Management
2176,339,Electrical Engineering Technology
2177,776,Industrial Production Technologies
2178,1678,Mechanical Engineering Related Technologies
2179,1851,Miscellaneous Engineering Technologies
2180,571,Materials Science
2181,339,Nutrition Sciences
2182,652,General Medical And Health Services
2183,1109,Communication Disorders Sciences And Services
2184,1528,Health And Medical Administrative Services
2185,894,Medical Assisting Services
2186,267,Medical Technologies Technicians
2187,565,Health And Medical Preparatory Programs
2188,616,Nursing
2189,32,Pharmacy Pharmaceutical Sciences And Administration
2190,526,Treatment Therapy Professions
2191,496,Community And Public Health
2192,129,Miscellaneous Health Medical Professions
2193,53,Area Ethnic And Civilization Studies
2194,887,Linguistics And Comparative Language And Literature
2195,837,French German Latin And Other Common Foreign Language Studies
2196,694,Other Foreign Languages
2197,1205,English Language And Literature
2198,1136,Composition And Rhetoric
2199,281,Liberal Arts
2200,1257,Humanities
2201,918,Intercultural And International Studies
2202,633,Philosophy And Religious Studies
2203,1840,Theology And Religious Vocations
2204,916,Anthropology And Archeology
2205,1769,Art History And Criticism
2206,1710,History
2207,325,United States History
2208,2115,Cosmetology Services And Culinary Arts
2209,517,Family And Consumer Sciences
2210,1857,Military Technologies
2211,1012,Physical Fitness Parks Recreation And Leisure
2212,589,Construction Services
2213,999,"Electrical, Mechanical, And Precision Technologies And Production"
2214,900,Transportation Sciences And Technologies
2215,1967,Multi/Interdisciplinary Studies
2216,919,Court Reporting
2217,126,Pre-Law And Legal Studies
2218,753,Criminal Justice And Fire Protection
2219,1833,Public Administration
2220,421,Public Policy
2221,1635,N/A (Less Than Bachelor'S Degree)
2222,22,Physical Sciences
2223,1323,Astronomy And Astrophysics
2224,252,Atmospheric Sciences And Meteorology
2225,1315,Geology And Earth Science
2226,1239,Geosciences
2227,1509,Oceanography
2228,974,Physics
2229,798,Multi-Disciplinary Or General Science
2230,793,"Nuclear, Industrial Radiology, And Biological Technologies"
2231,1907,Psychology
2232,339,Educational Psychology
2233,489,Clinical Psychology
2234,1216,Counseling Psychology
2235,515,Industrial And Organizational Psychology
2236,1066,Social Psychology
2237,926,Miscellaneous Psychology
2238,2066,Human Services And Community Organization
2239,893,Social Work
2240,1980,Interdisciplinary Social Sciences
2241,91,General Social Sciences
2242,1734,Economics
2243,2012,Criminology
2244,1292,Geography
2245,1312,International Relations
2246,411,Political Science And Government
2247,863,Sociology
2248,973,Miscellaneous Social Sciences
2249,1378,General Agriculture
2250,1121,Agriculture Production And Management
2251,974,Agricultural Economics
2252,1559,Animal Sciences
2253,517,Food Science
2254,1595,Plant Science And Agronomy
2255,180,Soil Science
2256,1216,Miscellaneous Agriculture
2257,1805,Forestry
2258,361,Natural Resources Management
2259,1137,Fine Arts
2260,119,Drama And Theater Arts
2261,1707,Music
2262,1425,Visual And Performing Arts
2263,815,Commercial Art And Graphic Design
2264,59,Film Video And Photographic Arts
2265,1623,Studio Arts
2266,1977,Miscellaneous Fine Arts
2267,363,Environmental Science
2268,629,Biology
2269,406,Biochemical Sciences
2270,179,Botany
2271,1282,Molecular Biology
2272,557,Ecology
2273,895,Genetics
2274,1770,Microbiology
2275,1617,Pharmacology
2276,1590,Physiology
2277,914,Zoology
2278,1268,Neuroscience
2279,2136,Miscellaneous Biology
2280,631,Cognitive Science And Biopsychology
2281,1356,General Business
2282,1462,Actuarial Science
2283,706,Business Management And Administration
2284,2085,Operations Logistics And E-Commerce
2285,173,Business Economics
2286,2022,Marketing And Marketing Research
2287,152,Finance
2288,137,Human Resources And Personnel Management
2289,773,International Business
2290,1490,Hospitality Management
2291,246,Management Information Systems And Statistics
2292,744,Miscellaneous Business & Medical Administration
2293,1161,Communications
2294,889,Journalism
2295,2089,Mass Media
2296,1687,Advertising And Public Relations
2297,1558,Communication Technologies
2298,585,Computer And Information Systems
2299,1884,Computer Programming And Data Processing
2300,703,Computer Science
2301,1137,Information Sciences
2302,627,Computer Administration Management And Security
2303,1716,Computer Networking And Telecommunications
2304,19,Mathematics
2305,2107,Applied Mathematics
2306,1244,Statistics And Decision Science
2307,890,Mathematics And Computer Science
2308,2104,General Education
2309,2159,Educational Administration And Supervision
2310,1286,School Student Counseling
2311,802,Elementary Education
2312,265,Mathematics Teacher Education
2313,741,Physical And Health Education Teaching
2314,407,Early Childhood Education
2315,1247,Science And Computer Teacher Education
2316,1558,Secondary Teacher Education
2317,1843,Special Needs Education
2318,494,Social Science Or History Teacher Education
2319,508,Teacher Education: Multiple Levels
2320,1585,Language And Drama Education
2321,1152,Art And Music Education
2322,229,Miscellaneous Education
2323,1066,Library Science
2324,1306,Architecture
2325,321,General Engineering
2326,342,Aerospace Engineering
2327,1586,Biological Engineering
2328,1367,Architectural Engineering
2329,1489,Biomedical Engineering
2330,988,Chemical Engineering
2331,820,Civil Engineering
2332,130,Computer Engineering
2333,630,Electrical Engineering
2334,211,Engineering Mechanics Physics And Science
2335,1199,Geological And Geophysical Engineering
2336,1413,Industrial And Manufacturing Engineering
2337,1298,Materials Engineering And Materials Science
2338,1858,Mechanical Engineering
2339,1331,Metallurgical Engineering
2340,1426,Mining And Mineral Engineering
2341,1162,Naval Architecture And Marine Engineering
2342,882,Nuclear Engineering
2343,1705,Petroleum Engineering
2344,1017,Miscellaneous Engineering
2345,1457,Engineering Technologies
2346,79,Engineering And Industrial Management
2347,286,Electrical Engineering Technology
2348,351,Industrial Production Technologies
2349,1772,Mechanical Engineering Related Technologies
2350,503,Miscellaneous Engineering Technologies
2351,1898,Materials Science
2352,1098,Nutrition Sciences
2353,144,Communication Disorders Sciences And Services
2354,1438,Health And Medical Administrative Services
2355,345,Medical Assisting Services
2356,238,Medical Technologies Technicians
2357,1218,Health And Medical Preparatory Programs
2358,821,Nursing
2359,1012,Pharmacy Pharmaceutical Sciences And Administration
2360,962,Treatment Therapy Professions
2361,1904,Community And Public Health
2362,1305,Miscellaneous Health Medical Professions
2363,672,Area Ethnic And Civilization Studies
2364,258,Linguistics And Comparative Language And Literature
2365,1776,French German Latin And Other Common Foreign Language Studies
2366,749,Other Foreign Languages
2367,1262,English Language And Literature
2368,787,Composition And Rhetoric
2369,1053,Liberal Arts
2370,1833,Humanities
2371,428,Intercultural And International Studies
2372,989,Philosophy And Religious Studies
2373,1957,Theology And Religious Vocations
2374,948,Anthropology And Archeology
2375,1756,Art History And Criticism
2376,428,History
2377,390,United States History
2378,521,Cosmetology Services And Culinary Arts
2379,1440,Military Technologies
2380,781,Physical Fitness Parks Recreation And Leisure
2381,611,Construction Services
2382,703,"Electrical, Mechanical, And Precision Technologies And Production"
2383,1756,Transportation Sciences And Technologies
2384,1312,Multi/Interdisciplinary Studies
2385,1574,Court Reporting
2386,888,Pre-Law And Legal Studies
2387,209,Criminal Justice And Fire Protection
2388,1410,Public Administration
2389,4,Public Policy
2390,1919,N/A (Less Than Bachelor'S Degree)
2391,2153,Physical Sciences
2392,647,Astronomy And Astrophysics
2393,736,Atmospheric Sciences And Meteorology
2394,1375,Chemistry
2395,982,Geology And Earth Science
2396,1261,Geosciences
2397,312,Oceanography
2398,212,Physics
2399,1011,Multi-Disciplinary Or General Science
2400,580,"Nuclear, Industrial Radiology, And Biological Technologies"
2401,2067,Psychology
2402,1185,Educational Psychology
2403,1042,Clinical Psychology
2404,1622,Counseling Psychology
2405,101,Industrial And Organizational Psychology
2406,968,Social Psychology
2407,1723,Miscellaneous Psychology
2408,1870,Human Services And Community Organization
2409,412,Social Work
2410,1993,Interdisciplinary Social Sciences
2411,576,General Social Sciences
2412,966,Economics
2413,1968,Criminology
2414,689,Geography
2415,694,International Relations
2416,1169,Political Science And Government
2417,1955,Sociology
2418,476,Miscellaneous Social Sciences
2419,280,General Agriculture
2420,1062,Agriculture Production And Management
2421,1304,Agricultural Economics
2422,785,Animal Sciences
2423,1542,Food Science
2424,758,Plant Science And Agronomy
2425,1869,Soil Science
2426,1388,Miscellaneous Agriculture
2427,1067,Forestry
2428,269,Natural Resources Management
2429,1213,Fine Arts
2430,714,Drama And Theater Arts
2431,547,Music
2432,263,Visual And Performing Arts
2433,641,Commercial Art And Graphic Design
2434,322,Film Video And Photographic Arts
2435,225,Studio Arts
2436,738,Miscellaneous Fine Arts
2437,989,Environmental Science
2438,1642,Biology
2439,574,Biochemical Sciences
2440,1545,Botany
2441,1584,Molecular Biology
2442,934,Ecology
2443,1767,Genetics
2444,1127,Microbiology
2445,1389,Pharmacology
2446,517,Physiology
2447,1023,Zoology
2448,1664,Neuroscience
2449,157,Miscellaneous Biology
2450,178,Cognitive Science And Biopsychology
2451,1447,General Business
2452,1501,Accounting
2453,316,Actuarial Science
2454,1258,Business Management And Administration
2455,149,Operations Logistics And E-Commerce
2456,1529,Business Economics
2457,1179,Marketing And Marketing Research
2458,1527,Finance
2459,1139,International Business
2460,2118,Hospitality Management
2461,1256,Management Information Systems And Statistics
2462,1629,Miscellaneous Business & Medical Administration
2463,190,Communications
2464,1016,Journalism
2465,853,Mass Media
2466,96,Advertising And Public Relations
2467,118,Communication Technologies
2468,2144,Computer And Information Systems
2469,781,Computer Programming And Data Processing
2470,1243,Computer Science
2471,348,Information Sciences
2472,610,Computer Administration Management And Security
2473,1785,Computer Networking And Telecommunications
2474,1600,Mathematics
2475,951,Applied Mathematics
2476,956,Statistics And Decision Science
2477,491,Mathematics And Computer Science
2478,344,General Education
2479,1077,Educational Administration And Supervision
2480,1787,School Student Counseling
2481,1149,Elementary Education
2482,1940,Mathematics Teacher Education
2483,360,Physical And Health Education Teaching
2484,1691,Early Childhood Education
2485,744,Science And Computer Teacher Education
2486,1411,Secondary Teacher Education
2487,1591,Special Needs Education
2488,1286,Social Science Or History Teacher Education
2489,1508,Teacher Education: Multiple Levels
2490,1421,Language And Drama Education
2491,583,Art And Music Education
2492,656,Miscellaneous Education
2493,171,Library Science
2494,517,Architecture
2495,726,General Engineering
2496,652,Aerospace Engineering
2497,423,Biological Engineering
2498,1295,Architectural Engineering
2499,13,Chemical Engineering
2500,1222,Civil Engineering
2501,1947,Computer Engineering
2502,127,Electrical Engineering
2503,1265,Engineering Mechanics Physics And Science
2504,2046,Environmental Engineering
2505,1447,Geological And Geophysical Engineering
2506,1825,Industrial And Manufacturing Engineering
2507,166,Materials Engineering And Materials Science
2508,1779,Mechanical Engineering
2509,1053,Metallurgical Engineering
2510,1227,Mining And Mineral Engineering
2511,2107,Naval Architecture And Marine Engineering
2512,1597,Nuclear Engineering
2513,512,Petroleum Engineering
2514,1642,Miscellaneous Engineering
2515,1592,Engineering Technologies
2516,1248,Engineering And Industrial Management
2517,437,Electrical Engineering Technology
2518,1686,Industrial Production Technologies
2519,1871,Mechanical Engineering Related Technologies
2520,1098,Miscellaneous Engineering Technologies
2521,1354,Materials Science
2522,743,Nutrition Sciences
2523,1222,General Medical And Health Services
2524,841,Communication Disorders Sciences And Services
2525,1983,Health And Medical Administrative Services
2526,2070,Medical Assisting Services
2527,249,Medical Technologies Technicians
2528,1039,Health And Medical Preparatory Programs
2529,1827,Nursing
2530,983,Pharmacy Pharmaceutical Sciences And Administration
2531,1883,Treatment Therapy Professions
2532,1560,Community And Public Health
2533,551,Miscellaneous Health Medical Professions
2534,629,Area Ethnic And Civilization Studies
2535,1116,Linguistics And Comparative Language And Literature
2536,1645,French German Latin And Other Common Foreign Language Studies
2537,211,Other Foreign Languages
2538,330,English Language And Literature
2539,1736,Composition And Rhetoric
2540,2076,Liberal Arts
2541,524,Humanities
2542,510,Intercultural And International Studies
2543,1974,Philosophy And Religious Studies
2544,1114,Theology And Religious Vocations
2545,2084,Anthropology And Archeology
2546,732,Art History And Criticism
2547,2077,History
2548,108,United States History
2549,2072,Cosmetology Services And Culinary Arts
2550,1410,Family And Consumer Sciences
2551,2098,Military Technologies
2552,640,Physical Fitness Parks Recreation And Leisure
2553,253,Construction Services
2554,251,"Electrical, Mechanical, And Precision Technologies And Production"
2555,1839,Transportation Sciences And Technologies
2556,114,Multi/Interdisciplinary Studies
2557,100,Court Reporting
2558,1426,Pre-Law And Legal Studies
2559,2131,Criminal Justice And Fire Protection
2560,823,Public Administration
2561,69,Public Policy
2562,1217,N/A (Less Than Bachelor'S Degree)
2563,264,Physical Sciences
2564,357,Astronomy And Astrophysics
2565,1863,Atmospheric Sciences And Meteorology
2566,759,Chemistry
2567,793,Geology And Earth Science
2568,1838,Geosciences
2569,1377,Oceanography
2570,891,Physics
2571,7,Multi-Disciplinary Or General Science
2572,1715,"Nuclear, Industrial Radiology, And Biological Technologies"
2573,662,Psychology
2574,1487,Educational Psychology
2575,1117,Clinical Psychology
2576,1755,Counseling Psychology
2577,634,Industrial And Organizational Psychology
2578,1521,Social Psychology
2579,960,Miscellaneous Psychology
2580,1974,Human Services And Community Organization
2581,232,Social Work
2582,26,Interdisciplinary Social Sciences
2583,110,General Social Sciences
2584,511,Economics
2585,689,Criminology
2586,1500,Geography
2587,166,International Relations
2588,96,Political Science And Government
2589,704,Sociology
2590,326,Miscellaneous Social Sciences
2591,1482,General Agriculture
2592,1911,Agriculture Production And Management
2593,1902,Agricultural Economics
2594,1573,Animal Sciences
2595,1191,Food Science
2596,776,Plant Science And Agronomy
2597,1693,Soil Science
2598,1527,Miscellaneous Agriculture
2599,1017,Forestry
2600,1886,Natural Resources Management
2601,2071,Fine Arts
2602,2069,Drama And Theater Arts
2603,656,Music
2604,256,Visual And Performing Arts
2605,266,Commercial Art And Graphic Design
2606,89,Film Video And Photographic Arts
2607,95,Studio Arts
2608,968,Environmental Science
2609,501,Biology
2610,1476,Biochemical Sciences
2611,1327,Botany
2612,503,Molecular Biology
2613,727,Ecology
2614,990,Genetics
2615,1666,Microbiology
2616,2070,Pharmacology
2617,884,Physiology
2618,938,Zoology
2619,210,Neuroscience
2620,53,Miscellaneous Biology
2621,127,Cognitive Science And Biopsychology
2622,1574,General Business
2623,1911,Accounting
2624,394,Actuarial Science
2625,654,Business Management And Administration
2626,481,Operations Logistics And E-Commerce
2627,1416,Business Economics
2628,976,Marketing And Marketing Research
2629,1492,Finance
2630,1685,Human Resources And Personnel Management
2631,1202,International Business
2632,688,Hospitality Management
2633,1576,Management Information Systems And Statistics
2634,1542,Miscellaneous Business & Medical Administration
2635,141,Journalism
2636,1286,Mass Media
2637,1717,Advertising And Public Relations
2638,40,Communication Technologies
2639,81,Computer And Information Systems
2640,1463,Computer Programming And Data Processing
2641,32,Computer Science
2642,146,Information Sciences
2643,464,Computer Administration Management And Security
2644,453,Computer Networking And Telecommunications
2645,891,Mathematics
2646,1141,Applied Mathematics
2647,1109,Statistics And Decision Science
2648,2095,Mathematics And Computer Science
2649,988,General Education
2650,1640,Educational Administration And Supervision
2651,1985,School Student Counseling
2652,346,Elementary Education
2653,534,Mathematics Teacher Education
2654,1882,Physical And Health Education Teaching
2655,1647,Early Childhood Education
2656,1782,Science And Computer Teacher Education
2657,718,Secondary Teacher Education
2658,1559,Special Needs Education
2659,1646,Social Science Or History Teacher Education
2660,331,Teacher Education: Multiple Levels
2661,336,Language And Drama Education
2662,455,Art And Music Education
2663,1413,Miscellaneous Education
2664,1673,Library Science
2665,197,Architecture
2666,684,General Engineering
2667,1077,Aerospace Engineering
2668,1133,Biological Engineering
2669,1498,Architectural Engineering
2670,276,Biomedical Engineering
2671,2153,Chemical Engineering
2672,1244,Civil Engineering
2673,1179,Computer Engineering
2674,1237,Electrical Engineering
2675,2004,Engineering Mechanics Physics And Science
2676,1962,Environmental Engineering
2677,1302,Geological And Geophysical Engineering
2678,108,Industrial And Manufacturing Engineering
2679,1447,Materials Engineering And Materials Science
2680,235,Mechanical Engineering
2681,474,Metallurgical Engineering
2682,950,Mining And Mineral Engineering
2683,218,Naval Architecture And Marine Engineering
2684,866,Nuclear Engineering
2685,1412,Petroleum Engineering
2686,2158,Miscellaneous Engineering
2687,1997,Engineering Technologies
2688,492,Engineering And Industrial Management
2689,23,Electrical Engineering Technology
2690,347,Industrial Production Technologies
2691,788,Mechanical Engineering Related Technologies
2692,1783,Miscellaneous Engineering Technologies
2693,2019,Materials Science
2694,1228,Nutrition Sciences
2695,382,General Medical And Health Services
2696,1134,Communication Disorders Sciences And Services
2697,837,Health And Medical Administrative Services
2698,965,Medical Assisting Services
2699,389,Medical Technologies Technicians
2700,1878,Health And Medical Preparatory Programs
2701,951,Nursing
2702,1721,Pharmacy Pharmaceutical Sciences And Administration
2703,1707,Treatment Therapy Professions
2704,1094,Community And Public Health
2705,223,Miscellaneous Health Medical Professions
2706,2144,Area Ethnic And Civilization Studies
2707,1995,Linguistics And Comparative Language And Literature
2708,1985,French German Latin And Other Common Foreign Language Studies
2709,1268,Other Foreign Languages
2710,205,English Language And Literature
2711,1245,Composition And Rhetoric
2712,58,Liberal Arts
2713,767,Humanities
2714,1768,Intercultural And International Studies
2715,290,Philosophy And Religious Studies
2716,1091,Theology And Religious Vocations
2717,635,Anthropology And Archeology
2718,58,Art History And Criticism
2719,1797,History
2720,280,United States History
2721,1823,Cosmetology Services And Culinary Arts
2722,1699,Family And Consumer Sciences
2723,1523,Military Technologies
2724,1603,Physical Fitness Parks Recreation And Leisure
2725,1649,Construction Services
2726,1143,"Electrical, Mechanical, And Precision Technologies And Production"
2727,1410,Transportation Sciences And Technologies
2728,1301,Multi/Interdisciplinary Studies
2729,1974,Court Reporting
2730,1519,Pre-Law And Legal Studies
2731,119,Criminal Justice And Fire Protection
2732,1446,Public Administration
2733,1546,Public Policy
2734,2016,N/A (Less Than Bachelor'S Degree)
2735,1165,Physical Sciences
2736,1136,Astronomy And Astrophysics
2737,340,Atmospheric Sciences And Meteorology
2738,1279,Chemistry
2739,1710,Geology And Earth Science
2740,1189,Geosciences
2741,1057,Oceanography
2742,177,Physics
2743,252,Multi-Disciplinary Or General Science
2744,1414,"Nuclear, Industrial Radiology, And Biological Technologies"
2745,636,Psychology
2746,1891,Educational Psychology
2747,92,Clinical Psychology
2748,2057,Counseling Psychology
2749,1552,Industrial And Organizational Psychology
2750,882,Social Psychology
2751,998,Miscellaneous Psychology
2752,1545,Human Services And Community Organization
2753,1976,Social Work
2754,1381,Interdisciplinary Social Sciences
2755,648,General Social Sciences
2756,1351,Economics
2757,1718,Criminology
2758,138,Geography
2759,1819,International Relations
2760,605,Political Science And Government
2761,1720,Sociology
2762,1813,Miscellaneous Social Sciences
2763,1209,General Agriculture
2764,1008,Agriculture Production And Management
2765,1687,Agricultural Economics
2766,561,Animal Sciences
2767,1593,Food Science
2768,753,Plant Science And Agronomy
2769,4,Soil Science
2770,1364,Miscellaneous Agriculture
2771,269,Forestry
2772,1877,Natural Resources Management
2773,654,Fine Arts
2774,1127,Drama And Theater Arts
2775,1025,Music
2776,1757,Visual And Performing Arts
2777,977,Commercial Art And Graphic Design
2778,1272,Film Video And Photographic Arts
2779,1827,Studio Arts
2780,445,Miscellaneous Fine Arts
2781,1378,Environmental Science
2782,1675,Biology
2783,1733,Biochemical Sciences
2784,1872,Botany
2785,25,Molecular Biology
2786,1557,Ecology
2787,469,Genetics
2788,358,Microbiology
2789,1119,Pharmacology
2790,167,Physiology
2791,2093,Zoology
2792,1991,Neuroscience
2793,1452,Miscellaneous Biology
2794,1217,Cognitive Science And Biopsychology
2795,1710,General Business
2796,334,Accounting
2797,1115,Actuarial Science
2798,850,Business Management And Administration
2799,852,Operations Logistics And E-Commerce
2800,5,Business Economics
2801,217,Marketing And Marketing Research
2802,28,Finance
2803,1301,Human Resources And Personnel Management
2804,1539,International Business
2805,600,Hospitality Management
2806,873,Management Information Systems And Statistics
2807,1667,Miscellaneous Business & Medical Administration
2808,1541,Communications
2809,1486,Journalism
2810,549,Mass Media
2811,31,Advertising And Public Relations
2812,730,Communication Technologies
2813,714,Computer And Information Systems
2814,329,Computer Programming And Data Processing
2815,69,Computer Science
2816,349,Information Sciences
2817,1929,Computer Administration Management And Security
2818,449,Computer Networking And Telecommunications
2819,1834,Mathematics
2820,1006,Applied Mathematics
2821,1181,Statistics And Decision Science
2822,2133,Mathematics And Computer Science
2823,991,General Education
2824,1080,Educational Administration And Supervision
2825,1239,School Student Counseling
2826,1856,Elementary Education
2827,1575,Mathematics Teacher Education
2828,1127,Physical And Health Education Teaching
2829,1901,Early Childhood Education
2830,883,Science And Computer Teacher Education
2831,1324,Secondary Teacher Education
2832,2044,Special Needs Education
2833,1319,Social Science Or History Teacher Education
2834,1197,Teacher Education: Multiple Levels
2835,1776,Language And Drama Education
2836,2150,Art And Music Education
2837,1830,Miscellaneous Education
2838,432,Library Science
2839,1710,Architecture
2840,1813,Aerospace Engineering
2841,1606,Biological Engineering
2842,270,Architectural Engineering
2843,25,Biomedical Engineering
2844,756,Chemical Engineering
2845,163,Civil Engineering
2846,1567,Computer Engineering
2847,1967,Electrical Engineering
2848,1948,Engineering Mechanics Physics And Science
2849,169,Environmental Engineering
2850,342,Geological And Geophysical Engineering
2851,1694,Industrial And Manufacturing Engineering
2852,1947,Materials Engineering And Materials Science
2853,180,Mechanical Engineering
2854,2066,Metallurgical Engineering
2855,1164,Mining And Mineral Engineering
2856,1826,Naval Architecture And Marine Engineering
2857,104,Nuclear Engineering
2858,1211,Petroleum Engineering
2859,54,Miscellaneous Engineering
2860,267,Engineering Technologies
2861,841,Engineering And Industrial Management
2862,244,Electrical Engineering Technology
2863,1617,Industrial Production Technologies
2864,1898,Mechanical Engineering Related Technologies
2865,1509,Miscellaneous Engineering Technologies
2866,2066,Materials Science
2867,63,Nutrition Sciences
2868,10,General Medical And Health Services
2869,244,Communication Disorders Sciences And Services
2870,1212,Health And Medical Administrative Services
2871,1950,Medical Assisting Services
2872,319,Medical Technologies Technicians
2873,420,Health And Medical Preparatory Programs
2874,620,Nursing
2875,1248,Pharmacy Pharmaceutical Sciences And Administration
2876,771,Treatment Therapy Professions
2877,1061,Community And Public Health
2878,923,Miscellaneous Health Medical Professions
2879,1901,Area Ethnic And Civilization Studies
2880,1208,Linguistics And Comparative Language And Literature
2881,493,French German Latin And Other Common Foreign Language Studies
2882,1004,Other Foreign Languages
2883,1468,English Language And Literature
2884,1941,Composition And Rhetoric
2885,1177,Liberal Arts
2886,798,Humanities
2887,1862,Intercultural And International Studies
2888,57,Philosophy And Religious Studies
2889,1551,Theology And Religious Vocations
2890,1478,Anthropology And Archeology
2891,1562,Art History And Criticism
2892,905,History
2893,427,United States History
2894,112,Cosmetology Services And Culinary Arts
2895,600,Family And Consumer Sciences
2896,330,Military Technologies
2897,309,Physical Fitness Parks Recreation And Leisure
2898,55,Construction Services
2899,1709,"Electrical, Mechanical, And Precision Technologies And Production"
2900,467,Transportation Sciences And Technologies
2901,290,Multi/Interdisciplinary Studies
2902,543,Court Reporting
2903,2051,Pre-Law And Legal Studies
2904,1504,Criminal Justice And Fire Protection
2905,1321,Public Administration
2906,701,Public Policy
2907,1323,N/A (Less Than Bachelor'S Degree)
2908,339,Physical Sciences
2909,1545,Astronomy And Astrophysics
2910,2082,Atmospheric Sciences And Meteorology
2911,1558,Chemistry
2912,376,Geology And Earth Science
2913,1238,Geosciences
2914,2018,Oceanography
2915,1228,Physics
